PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,FATALS,DRUNK_DR
1,11,4965,19,9,2015,7,20,44,3,SR-1021 LYONS RD,,40.47238056,-75.74986944,1,1
1,3,8660,23,9,2015,4,17,35,3,SR-130 TRI-BORO AVE,SR-2112 TRI-BORO AVE,40.40643611,-79.829925,1,0
2,101,6540,24,11,2015,3,18,40,2,US-1 ROOSEVELT BLVD,,40.02891667,-75.10774722,1,0
1,101,6540,13,11,2015,6,1,39,3,SR-1004 TORRESDALE AVE,,40.02556111,-75.04398056,1,0
1,101,6540,26,11,2015,5,21,37,1,I-95 DELAWARE EXPY,,39.98751111,-75.090025,1,1
1,11,0,30,11,2015,2,5,39,3,SR-8026 RAMP D RD,,40.43152222,-75.91175,1,0
1,101,6540,7,11,2015,7,13,38,6,PARKSIDE AVE,,39.98543056,-75.226375,1,0
1,61,0,7,11,2015,7,21,16,3,SR-747 HILL VALLEY RD,,40.30658056,-77.92328611,1,1
3,91,0,11,11,2015,4,5,48,3,SR-363 VALLEY FORGE RD,,40.18931111,-75.35380556,1,0
3,71,0,15,11,2015,1,16,26,3,SR-272 LANCASTER PIKE,,39.85638056,-76.22125556,1,1
3,69,0,27,11,2015,6,0,33,1,I-81 AMERICAN LEGION MEM HWY,,41.49838611,-75.67804722,1,0
2,63,0,19,11,2015,5,16,38,3,SR-2002 OLD WILLIAM PENN HWY,STRANGFORD RD,40.44128333,-79.23010556,1,0
3,101,6540,31,10,2015,7,11,34,6,BROAD ST,HAINES ST,40.05731111,-75.14061667,1,0
4,101,6540,27,10,2015,3,17,8,6,WHITBY AVE,,39.94011389,-75.23704167,1,0
3,29,0,27,11,2015,6,14,6,2,US-322 WEST CHESTER BYP,SR-2011 PHOENIXVILLE PIKE,39.98197778,-75.59454167,1,0
2,37,868,18,11,2015,4,1,20,2,US-11 FRONT ST,,41.04522778,-76.29270278,1,0
4,93,0,19,11,2015,5,17,20,1,I-80 Z H CONFAIR MEMORIAL HW,,40.99257778,-76.74197778,1,1
1,81,0,25,11,2015,4,21,16,3,SR-2009 MUNCY EXCHANGE RD,,41.20106667,-76.76833333,1,1
3,133,0,10,12,2015,5,6,54,3,SR-124 EAST PROSPECT RD,SR-2001 FREYSVILLE RD,39.96067778,-76.61128889,1,0
1,81,3990,16,9,2015,4,18,9,6,CALVERT ST,BUBB LN,41.20554444,-77.25986389,1,0
4,89,0,15,12,2015,3,15,40,3,SR-196 STERLING RD,,41.15043611,-75.35805278,1,0
3,1,0,21,12,2015,2,15,46,3,SR-194 HANOVER PIKE,,39.75605556,-77.03787778,1,0
1,69,7460,13,12,2015,1,4,9,6,CAPOUSE AVE,,41.41572222,-75.65988889,1,0
5,55,0,25,11,2015,4,15,25,1,I-81 AMERICAN LEGION MEM HW,,39.95235278,-77.58438333,2,0
1,121,0,9,12,2015,4,6,43,2,US-322 TWENTYEIGHTH DIVISI HWY,,41.33770278,-79.68574722,1,0
2,11,0,31,12,2015,5,6,4,2,US-222 VAN REED RD,,40.39740278,-75.96650833,1,0
1,35,0,25,12,2015,6,18,24,3,SR-2012 PINE MOUNTAIN RD,,41.16421111,-77.30551389,1,1
1,107,0,26,9,2015,7,17,48,3,SR-309,,40.75590556,-75.93482778,1,0
1,47,7300,5,10,2015,2,6,38,3,SR-120 BUCKTAIL TRAIL HWY,,41.44336944,-78.49148333,1,0
1,31,0,6,10,2015,3,15,45,2,US-322 TWENTYEIGHTH DIVISION H,,41.24723056,-79.448225,1,1
1,109,0,10,10,2015,7,19,45,2,US-522,,40.784675,-77.09380833,1,1
3,49,2640,15,10,2015,5,23,41,6,WOODBINE TER,,42.10483333,-80.04975,1,0
1,9,0,23,10,2015,6,11,0,3,SR-96 HYNDMAN RD,PINE LN,39.96153056,-78.63517778,1,0
1,95,660,21,12,2015,2,16,39,6,MAIN ST,W CHURCH ST,40.61884167,-75.38211389,1,0
1,17,0,12,12,2015,7,22,42,3,SR-1001 S EASTON RD,,40.28668056,-75.12808611,1,0
2,49,0,6,12,2015,1,0,20,3,SR-8 WATTSBURG RD,,42.10183611,-80.02301944,1,0
1,89,0,13,12,2015,1,4,19,3,SR-115,,40.99835833,-75.46163611,1,1
2,15,0,8,12,2015,3,22,30,5,WHIPPLE RD,,41.88034444,-76.73421111,1,0
1,101,6540,7,9,2015,2,4,30,3,SR-611 BROAD ST,SR-3007 ARCH ST,39.95441111,-75.16313056,2,0
1,49,0,10,10,2015,7,21,3,2,US-19 PEACH ST,,42.06679167,-80.09291389,1,0
5,17,6850,4,10,2015,1,16,30,6,PARK AVE,,40.43789444,-75.35743611,1,0
1,17,7706,16,10,2015,6,11,8,3,SR-113 MAIN ST,,40.34445278,-75.27455278,1,0
1,101,6540,17,10,2015,7,20,23,3,SR-2007 STATE RD,,40.04924167,-74.98888056,1,0
4,83,0,17,10,2015,7,18,25,3,SR-346 DERRICK RD,MAIN ST,41.97714722,-78.61704722,1,0
3,19,0,17,10,2015,7,0,4,3,SR-3007 MERIDIAN RD,,40.79796111,-79.96351111,1,0
5,71,0,18,10,2015,1,3,35,3,SR-772 NEWPORT RD,,40.14901389,-76.23624167,1,1
1,101,6540,18,10,2015,1,14,15,2,US-1 ROOSEVELT BLVD,,40.02712778,-75.11510278,1,0
1,133,0,17,10,2015,7,13,50,3,SR-425 FURNACE RD,,39.89920278,-76.40171667,1,0
4,81,0,9,10,2015,6,11,20,3,SR-42,SR-118 LAIRDSVILLE RD,41.249675,-76.52391944,3,0
1,133,0,3,10,2015,7,23,0,5,CHURCH RD,,39.98113889,-76.80008333,1,1
1,25,0,10,10,2015,7,3,34,3,SR-2015 LONG RUN RD,,40.86729167,-75.67160278,1,1
1,125,0,8,10,2015,5,1,25,3,SR-4039 PLEASANT RD,,40.30954167,-80.2758,1,1
1,17,0,27,10,2015,3,19,0,3,SR-2002 STATE RD,,40.05518889,-74.98233056,1,0
1,3,4710,3,9,2015,5,14,41,6,EDEN PARK BLVD,,40.34739722,-79.83231111,1,0
1,21,4010,5,10,2015,2,9,57,3,SR-3055 FRANKLIN ST,MAIN ST,40.325175,-78.91796111,1,0
1,79,6615,5,10,2015,2,13,0,3,SR-8015 RAMP M RD,,41.24994167,-75.82012778,1,0
1,95,0,10,10,2015,7,2,55,3,SR-611 NORTH DELAWARE DR,,40.9568,-75.12078056,1,1
1,11,0,31,10,2015,7,22,21,3,SR-12 PRICETOWN RD,SR-2016 ELIZABETH AVE,40.387775,-75.88859167,1,1
3,91,0,7,10,2015,4,0,25,3,SR-663 LAYFIELD RD,,40.36478889,-75.52366389,1,0
2,41,0,21,10,2015,4,6,35,1,I-81 AMERICAN LEGION MEM HWY,,40.27177778,-77.03658333,1,0
1,95,0,20,10,2015,3,19,20,3,SR-1020 LAKE MINSI DR,,40.90440556,-75.20829444,1,1
1,11,0,18,10,2015,1,18,39,3,SR-1023 LOBACHSVILLE RD,,40.41542778,-75.74346944,1,1
1,11,0,13,10,2015,3,20,0,5,PARK RD,,40.20694444,-75.79077778,1,1
1,69,7460,4,10,2015,1,14,32,6,LACKAWANNA AVE,WYOMING AVE,41.40760556,-75.66635,1,0
1,101,6540,1,10,2015,5,22,40,3,SR-1003 B ST,ONTARIO ST,40.00110556,-75.12473889,1,1
5,79,0,30,10,2015,6,20,44,3,SR-924 CAN DO EXPY,,40.95035278,-76.00883333,1,1
2,49,0,25,10,2015,1,1,22,5,NURSERY RD,,42.02085,-80.325525,1,1
2,79,0,31,10,2015,7,2,22,3,SR-2010 MAIN ST,,41.202225,-75.91480833,1,1
1,79,0,12,10,2015,2,9,2,6,WALNUT ST,,40.95125,-75.97452778,1,1
4,125,1040,2,11,2015,2,19,50,3,SR-88 HIGH POINT DR,,40.07895833,-79.90301389,1,0
1,75,0,17,11,2015,3,22,58,5,HOFFER RD,,40.2998,-76.56291667,1,1
1,29,0,7,11,2015,7,5,25,2,US-30 LANCASTER AVE,,40.03594444,-75.56789722,1,0
1,89,0,6,12,2015,1,2,16,3,SR-8022 RAMP RD,,40.99816111,-75.15446944,1,1
1,19,0,9,12,2015,4,2,55,3,SR-8 PITTSBURGH RD,,40.84555,-79.91611389,1,1
1,91,0,16,12,2015,4,13,53,3,SR-3031 GULPH RD,,40.09640833,-75.44881667,1,0
2,133,0,13,12,2015,1,16,15,3,SR-1009 PINES RD,,40.14296111,-76.79219722,1,1
1,101,6540,18,8,2015,3,3,53,6,SHAWMONT AVE,,40.04798889,-75.24714167,1,0
1,3,0,24,9,2015,5,16,50,5,RIVERMONT CT,,40.56576111,-79.81985278,1,0
1,77,0,25,6,2015,5,3,20,2,US-222,,40.54448611,-75.67284444,1,0
1,111,0,23,8,2015,1,0,45,3,SR-3015 WATER LEVEL RD,,39.92696389,-79.15024444,1,0
4,127,0,9,11,2015,2,14,28,3,SR-590 HAMLIN HWY,,41.415925,-75.30291389,2,0
1,51,970,8,11,2015,1,1,20,3,SR-4003 MARKET ST,WATER ST,40.02123056,-79.88835556,1,0
2,29,0,11,10,2015,1,16,5,3,SR-41 GAP NEWPORT PIKE,SR-796 DALEVILLE JENNERSVIL RD,39.87183333,-75.87699444,1,0
0,11,0,7,11,2015,7,17,42,3,SR-2020 OLEY TURNPIKE RD,,40.35087778,-75.78040278,1,0
1,79,0,7,11,2015,7,23,3,5,FOUR SEASONS DR,EDGE ROCK DR,41.04278333,-75.93360556,1,1
1,3,6600,11,11,2015,4,13,18,6,WALTON ST,,40.38679167,-79.99298333,1,0
3,29,0,5,11,2015,5,19,47,3,SR-100 POTTSTOWN PIKE,SUNRISE BLVD,40.03824167,-75.63205833,1,1
1,49,0,3,11,2015,3,11,36,3,SR-3013 OLD ALBION RD,,41.90891111,-80.36814167,1,0
3,129,0,20,11,2015,6,11,17,3,SR-56 LEECHBURG RD,,40.61613889,-79.62533333,1,0
1,101,6540,18,11,2015,4,0,46,1,I-76 SCHUYLKILL EX,SR-8018 RAMP 76 WB TO SOUTH ST,39.94600278,-75.18946944,1,0
1,25,0,13,11,2015,6,19,52,5,BEHRENS RD,,40.92011111,-75.67447222,1,1
3,13,0,20,11,2015,6,12,45,3,SR-866 PINEY CREEK RD,,40.32164167,-78.31966667,1,0
1,21,0,6,11,2015,6,16,38,5,LORAINE RD,,40.46464167,-78.85684167,1,0
1,101,6540,19,11,2015,5,20,5,3,SR-3015 SIXTYTHIRD ST,,39.96333056,-75.24657778,1,0
3,101,6540,7,11,2015,7,4,36,3,SR-611 BROAD ST,,40.00255278,-75.152725,1,0
1,101,6540,6,11,2015,6,6,23,6,GURNEY RD,,39.99514167,-75.131325,1,0
1,51,1610,28,11,2015,7,17,50,3,SR-711 CRAWFORD AVE,PROSPECT ST,40.01796389,-79.58726667,1,0
1,125,1240,27,11,2015,6,20,24,3,SR-88 FALLOWFIELD ST,SIXTH ST,40.13909444,-79.89944444,1,0
2,17,0,19,11,2015,5,21,7,3,SR-2029 BATH RD,,40.10359444,-74.86441389,1,0
1,3,5413,3,11,2015,3,16,15,6,MONROEVILLE BLVD,,40.43173611,-79.77211667,1,1
2,5,0,20,11,2015,6,8,39,3,SR-4023 TARRTOWN RD,,40.84483056,-79.52896667,1,1
0,29,0,26,11,2015,5,11,19,5,PARKESBURG RD,,39.99516667,-75.90458333,1,0
2,1,0,27,11,2015,6,11,59,3,SR-234 EAST BERLIN RD,,39.94486944,-77.08571389,1,0
1,95,0,6,11,2015,6,18,30,3,SR-1009 SCHOENERSVILLE RD,,40.65895278,-75.41960833,1,0
1,89,8210,7,11,2015,7,17,41,3,SR-611 NORTH NINTH ST,,40.98446667,-75.19746111,1,1
1,133,0,5,11,2015,5,19,56,2,US-30 ARSENAL BLVD,,39.98631389,-76.67795,1,0
2,41,0,5,11,2015,5,19,21,3,SR-2014 GETTYSBURG RD,,40.230125,-76.919175,1,1
1,3,6600,24,11,2015,3,13,29,3,SR-51,SR-837 WEST CARSON ST,40.44386111,-80.02758889,1,0
7,49,2640,14,11,2015,7,13,0,3,SR-4034 BAYFRONT PKWY,,42.11721111,-80.11541389,1,0
3,99,0,27,9,2015,1,18,55,2,US-11 SUSQUEHANNA TR,SR-104 MILL RD,40.62029167,-76.95397778,1,0
1,129,0,4,12,2015,6,18,27,3,SR-66 BUSINESS RT 66 RD,,40.36163889,-79.57400556,1,0
2,45,0,28,11,2015,7,3,20,3,SR-352 MIDDLETOWN RD,,39.94455,-75.47455278,1,1
2,107,240,11,12,2015,6,19,11,3,SR-54 CENTRE ST,NINTEENTH ST,40.78073056,-76.35291944,1,1
3,129,0,30,9,2015,4,14,53,3,SR-366 GREENSBURG RD,,40.52455,-79.70068611,1,0
2,19,0,1,11,2015,1,11,15,3,SR-356 NORTH PIKE RD,BONNIE BROOK RD,40.78364444,-79.7987,1,0
2,49,0,5,11,2015,5,5,56,2,US-20 RIDGE RD,,42.08338056,-80.15038056,1,0
4,55,0,9,11,2015,2,5,17,1,I-81 AMERICAN LEGION MEM HW,,39.8941,-77.66804722,3,0
3,101,6540,21,11,2015,7,22,25,2,US-1 ROOSEVELT BLVD,WOODWARD ST,40.07117778,-75.03812778,1,0
2,27,0,25,9,2015,6,15,15,3,SR-445 PIKE RD,HOY RD,40.98793056,-77.54702778,1,0
2,37,0,2,8,2015,1,15,20,3,SR-487,,41.10365,-76.3636,1,0
2,37,0,26,10,2015,2,9,34,3,SR-1004 OLD BERWICK RD,SR 2028,41.03819722,-76.313625,1,1
3,37,630,3,11,2015,3,19,51,2,US-11 FRONT ST,,41.04802778,-76.26558889,1,1
2,93,0,15,10,2015,5,23,55,1,I-80 Z H CONFAIR MEMORIAL HW,,41.00248889,-76.75486667,1,0
3,79,0,20,9,2015,1,16,10,2,US-11 SALEM BLVD,,41.10753333,-76.13803889,1,0
2,81,9380,2,12,2015,4,4,37,6,CHURCH ST,,41.23929444,-77.00294444,1,0
3,45,0,12,12,2015,7,0,28,1,I-476 MID COUNTY EX,,39.90749722,-75.36275278,1,1
3,101,6540,5,12,2015,7,2,28,3,SR-8004 RAMP D RD,,40.00405278,-75.19499722,1,1
2,101,6540,8,12,2015,3,7,21,3,SR-8039 RAMP G RD,FOX ST,40.01464722,-75.17844722,1,0
3,25,4380,8,11,2015,1,18,45,2,US-209 FIRST ST,,40.83278333,-75.70852778,1,0
3,3,0,20,11,2015,6,5,10,1,I-79 RAYMOND P SHAFER HW,,40.48089444,-80.120575,1,0
3,29,0,22,11,2015,1,4,3,3,SR-3070 BUSINESS 30/LINCOLN HW,SR-8026 RAMP,40.02026111,-75.67020278,1,1
2,101,6540,16,11,2015,2,9,10,6,WOODLAND AVE,FIFTYFOURTH ST,39.93641111,-75.21900833,1,0
1,21,0,11,6,2015,5,17,56,5,SECOND ST,,40.67478611,-78.71069167,1,0
2,49,0,20,10,2015,3,21,13,3,SR-197 WATERFORD ST (OLD SR 97,OLD PERRY HWY,42.07058611,-80.04075833,1,0
1,87,0,8,11,2015,1,10,15,5,LICKING CREEK RD,,40.46359722,-77.70432222,1,0
6,1,0,24,10,2015,7,11,34,2,US-15 BLUE-GRAY HWY,,39.99295556,-77.11508889,1,1
2,43,0,8,11,2015,1,2,33,1,I-83 VFW OF US MEM HWY,,40.25701111,-76.83282778,1,1
2,45,2400,9,10,2015,6,10,46,2,US-13 CHESTER PIKE,EDDYSTONE CROSSING RD,39.86338611,-75.34774444,1,0
1,49,0,13,11,2015,6,5,0,2,US-20 LAKE RD,,41.94859722,-80.50369167,1,0
5,117,750,9,10,2015,6,12,2,2,US-15 WILLIAM B WILSON HW,,41.67022778,-77.07760556,1,0
1,17,0,12,11,2015,5,21,55,3,SR-2113 PEBBLE HILL RD,,40.29712222,-75.11215278,1,0
3,11,0,9,10,2015,6,10,18,3,SR-73 PHILADELPHIA AVE,,40.33829444,-75.65675,1,0
1,69,7460,23,10,2015,6,15,7,3,SR-3014 LUZERNE ST,SR-3013 S MAIN ST,41.40825833,-75.68424167,1,0
1,133,0,22,11,2015,1,19,21,3,SR-4002 CANAL RD,,39.941275,-76.9542,1,1
2,39,0,18,10,2015,1,11,22,3,SR-285,,41.57337778,-80.28636111,1,0
2,71,0,6,10,2015,3,16,42,5,BUENA VISTA RD,,40.02106667,-75.97375833,1,0
1,11,0,12,11,2015,5,21,53,5,RIDGE RD,,40.50001944,-75.9535,1,1
2,21,0,14,10,2015,4,15,16,3,SR-4031 PLANK RD,SR-8017 RAMP D RD,40.55315556,-78.71711389,1,0
2,43,3500,25,10,2015,1,2,40,3,SR-3010 PAXTON ST,,40.25507778,-76.85875,1,0
2,101,6540,23,10,2015,6,5,40,3,SR-6001 ROOSEVELT BLVD,,40.0782,-75.03086389,1,0
1,13,0,14,11,2015,7,15,53,2,US-22 WILLIAM PENN HW,,40.47398611,-78.50560833,1,1
1,49,0,1,12,2015,3,17,1,5,OLD WATERFORD RD,,42.045425,-79.99417778,1,1
1,123,0,15,11,2015,1,14,45,5,FLAT RD,,41.71176389,-79.54775556,1,0
2,91,0,1,11,2015,1,1,0,3,SR-611 OLD YORK RD,,40.13605833,-75.1142,1,1
2,45,0,13,10,2015,3,23,3,3,SR-452 MARKET ST,CHESTNUT ST,39.83523611,-75.42436389,1,1
2,95,0,16,10,2015,6,8,43,3,SR-248 PHEASANT DR,SR-4008 VALLEY VIEW DR,40.74923333,-75.47349167,1,0
1,5,0,29,11,2015,1,1,0,3,SR-128 PROSPECT AVE,,40.75638333,-79.57436944,1,1
1,11,0,19,11,2015,5,19,33,5,OLD PHILADELPHIA PIKE,,40.24823611,-75.70516389,1,0
1,55,0,17,11,2015,3,22,14,3,SR-995 WARM SPRING RD,,39.86455,-77.79179167,1,0
2,3,2140,20,11,2015,6,19,47,3,SR-837 DUQUESNE BLVD,GRANT AVE,40.37368611,-79.84481389,1,0
3,3,6600,23,10,2015,6,16,59,3,SR-2108 FORBES AVE,,40.44376944,-79.95129722,1,0
3,29,0,3,11,2015,3,15,33,2,US-30 LINCOLN HWY,COUNTY LINE RD,39.98747222,-75.97190833,1,0
1,81,0,5,12,2015,7,2,0,3,SR-442,,41.19459722,-76.71755556,1,1
1,29,0,17,11,2015,3,16,54,1,I-76 EAST/WEST TPKE,,40.13974722,-75.80265556,1,0
1,69,7460,18,12,2015,6,2,31,2,US-11 SPRUCE ST,SR-307 MOOSIC ST,41.40298889,-75.65973333,1,0
1,57,0,25,11,2015,4,18,50,1,I-70 DWIGHT D EISENHOWER HW,,39.88740556,-78.24438333,1,0
5,131,0,12,12,2015,7,14,29,3,SR-29 JOSEPH H HUNTER HWY,,41.55371389,-75.94056389,1,0
2,17,0,4,11,2015,4,9,45,3,SR-2061 BUSTLETON PIKE,,40.16996944,-75.00806389,1,2
2,43,0,12,11,2015,5,2,19,2,US-22 WILLIAM PENN HW,,40.36994722,-76.96065,1,1
3,51,0,4,12,2015,6,13,50,3,SR-166 HARTLEY HILL RD,,39.90190556,-79.89393611,1,0
2,95,0,18,11,2015,4,14,44,3,SR-1002 UHLER RD,SR-2025 SULLIVAN TR,40.74540556,-75.24275556,1,0
2,3,9310,19,12,2015,7,2,12,4,CR-BROWNSVILLE RD,,40.35675,-79.99102778,1,1
3,81,0,9,11,2015,2,16,28,3,SR-442,SR-2061 CLARKSTOWN RD,41.199775,-76.72821389,1,0
2,119,0,11,11,2015,4,10,40,3,SR-3010 SWENGELL RD,SR-3011 ORCHARD RD,40.88803889,-77.121725,1,1
3,29,0,20,11,2015,6,20,56,3,SR-3026 NEW BALTIMORE PK,,39.82022222,-75.84725,1,0
3,19,0,7,12,2015,2,12,4,2,US-422 BENJAMIN FRANKLIN HWY,,40.90445,-80.01938333,2,0
4,129,0,11,10,2015,1,22,20,1,I-70,SR-8020 RAMP A RD,40.14025,-79.84534722,1,0
2,133,9610,16,12,2015,4,14,48,6,PHILADELPHIA ST,HARTMAN ST,39.97316389,-76.70563611,1,1
3,69,0,15,12,2015,3,15,18,3,SR-307 WINOLA RD,SR-3001 NEWTON-RANSOM BLVD,41.48283333,-75.74052778,1,0
5,75,0,20,11,2015,6,21,57,1,I-78 78TH DIVISION HW,,40.42863611,-76.50806389,2,0
5,115,0,19,12,2015,7,19,14,3,SR-267,,41.89744722,-76.00779722,1,1
10,17,0,27,12,2015,1,11,1,3,SR-132 STREET RD,SR-2014 CHURCHVILLE RD,40.17163056,-75.03863611,1,1
2,11,0,16,12,2015,4,16,5,5,GIBRALTAR RD,,40.30666667,-75.85225,1,1
5,49,0,19,11,2015,5,13,55,1,I-90 AMVET MEM HW,,42.06218056,-80.0538,1,0
1,7,260,8,1,2015,5,2,22,3,SR-104  PROVIDENCE ST.,VOSE ST.,41.99336944,-71.52100556,1,1
1,9,54,15,1,2015,5,19,2,3,SR-165  TEN ROD ROAD,,41.57347222,-71.72530556,1,1
1,7,105,26,1,2015,2,9,45,1,I-295 S,,41.80349722,-71.51085556,1,0
4,7,180,8,3,2015,1,1,4,1,I-95,,41.86552778,-71.40276667,1,1
4,7,50,13,3,2015,6,16,40,3,SR-37,,41.75756944,-71.47751111,1,0
2,7,190,26,3,2015,5,8,41,3,SR-44  SMITH ST,,41.83476111,-71.41636944,1,0
4,7,190,28,3,2015,7,2,46,1,I-95N,,41.81504722,-71.41186944,1,1
3,7,190,5,4,2015,1,1,32,2,US-6 E,,41.82556944,-71.42743333,2,1
8,7,190,17,4,2015,6,23,4,3,SR-10,,41.80729167,-71.44051944,1,1
1,3,230,4,5,2015,2,15,24,3,SR-5  GREENWICH AVE.,,41.71105,-71.46436389,1,0
4,3,230,11,5,2015,2,21,0,1,I-95 S,,41.66660556,-71.50936389,1,0
1,3,48,25,5,2015,2,21,9,6,HOWARD AVE.,,41.72618333,-71.543225,1,0
2,7,62,30,5,2015,7,17,28,2,US-44  PUTNAM PIKE,LAKE HARMONY AVE.,41.88562778,-71.58716667,1,0
7,7,190,30,5,2015,7,20,33,6,BRANCH AVE.,,41.84418889,-71.40928056,1,0
2,3,230,5,6,2015,6,1,19,3,SR-IVES ROAD,,41.65513056,-71.43448889,1,1
1,7,57,27,6,2015,7,0,54,3,SR-114  WAMPANOAG TRAIL,,41.7948,-71.34974722,1,1
2,7,47,17,7,2015,6,13,40,1,I-295 S,,41.95098889,-71.41196111,1,0
1,7,57,23,5,2015,7,3,28,6,NORTH BROADWAY,,41.82284722,-71.36691389,1,1
1,3,230,17,7,2015,6,18,9,3,SR-2  BALD HILL ROAD,,41.71543611,-71.48767222,1,0
6,7,190,26,7,2015,1,0,36,1,I-95,,41.83390833,-71.41641111,1,1
1,7,180,11,8,2015,3,17,28,6,SAYLES AVENUE,,41.86450833,-71.39204167,1,0
6,9,155,14,6,2015,1,18,17,2,US-1  TOWER HILL RD.,THELMA IRENE DR.,41.55829167,-71.46474167,2,1
1,3,48,29,7,2015,4,21,2,3,SR-14 PLAINFIELD PIKE,,41.70091667,-71.78178333,1,1
4,7,190,22,8,2015,7,4,32,1,I-95 N,,41.81636667,-71.41450833,1,1
2,5,212,27,8,2015,5,16,9,3,SR-77  MAIN ROAD,POND BRIDGE ROAD,41.55305,-71.19406111,1,0
1,1,30,27,8,2015,5,17,56,3,SR-136  METACOM AVE.,,41.69076389,-71.26287778,1,0
2,9,155,20,9,2015,1,22,36,3,SR-102  TEN ROD RD.,,41.57208333,-71.48218056,1,1
3,9,84,21,9,2015,2,21,47,1,I-95,,41.45111389,-71.78174444,1,0
3,7,180,30,9,2015,4,12,1,3,SR-1A  NEWPORT AVE.,GILL AVE.,41.862775,-71.35443889,1,0
1,7,50,4,10,2015,1,2,55,1,I-295 S,,41.77834167,-71.49863333,1,1
5,9,155,17,10,2015,7,23,17,3,SR-4  S,,41.54525,-71.47665556,2,0
1,9,194,1,11,2015,1,12,35,6,OLD MOUNTAIN TRAIL,,41.53701111,-71.64558056,1,0
2,3,230,15,11,2015,1,19,13,1,I-95  S,,41.6892,-71.47707222,1,0
1,7,159,16,11,2015,2,21,23,3,SR-146  S,,41.96773611,-71.50461944,1,1
1,9,240,23,11,2015,2,11,22,2,US-1  N,,41.35282778,-71.72535,1,0
1,7,190,29,11,2015,1,17,5,6,BROADWAY,MARSHALL ST.,41.81906111,-71.43225,1,0
2,7,180,1,12,2015,3,15,30,6,BENEFIT ST.,MAPLE CREST DR.,41.89156667,-71.34530833,1,0
5,7,260,8,12,2015,3,1,46,3,SR-122  MENDON ROAD,,41.99812222,-71.48170833,1,1
1,7,190,9,12,2015,4,17,8,6,MOUNT PLEASANT AVE,,41.83978056,-71.45201944,1,0
1,7,105,14,12,2015,2,21,42,3,SR-6A  HARTFORD AVE.,,41.82569167,-71.50701667,2,0
1,9,155,24,12,2015,5,5,49,6,DRY BRIDGE ROAD,,41.55234167,-71.51166111,1,1
1,91,0,1,1,2015,5,16,20,3,SR-380,,34.89147778,-81.15535,1,1
1,35,0,1,1,2015,5,21,20,3,SR-19,,33.09000833,-80.53040833,1,0
1,19,410,1,1,2015,5,1,9,3,SR-171,,32.69193056,-79.96403889,1,0
1,85,2550,2,1,2015,6,2,10,2,US-76,,33.94748333,-80.35660556,1,1
3,45,1040,3,1,2015,7,16,15,3,SR-1164,CR- SALTERS RD,34.82783611,-82.32328889,1,0
4,63,0,3,1,2015,7,22,0,4,CR- CALVIN CT,,33.89897222,-81.14943611,1,0
1,83,0,4,1,2015,1,3,0,1,I-85,,35.00855,-81.98062778,1,0
2,35,0,5,1,2015,2,16,15,3,SR-642,,32.973775,-80.24311111,1,0
2,45,1634,5,1,2015,2,16,43,3,SR-107,CR-CARY STREET,34.77711111,-82.31299444,1,0
1,79,520,5,1,2015,2,18,1,3,SR-48,,33.97263611,-81.02092778,1,0
1,45,0,5,1,2015,2,18,35,2,US-25,,34.83750556,-82.44514167,1,0
1,59,0,6,1,2015,3,10,45,2,US-76,,34.51833889,-82.19433889,1,0
2,51,0,6,1,2015,3,12,15,3,SR-591,,33.90711111,-79.12969722,1,0
1,19,410,6,1,2015,3,20,10,3,SR-61,,32.796525,-79.99565,1,0
2,19,1225,6,1,2015,3,9,55,3,SR-517,SR-51,32.82586389,-79.8182,1,0
3,83,0,6,1,2015,3,13,5,3,SR-31,SR-44,34.96956389,-81.90341667,1,0
1,83,0,7,1,2015,4,8,20,3,SR-864,,35.01823889,-81.89176944,1,0
1,13,1145,8,1,2015,5,18,59,2,US-287,SR-334,32.21491389,-80.70021389,1,0
1,75,1870,9,1,2015,6,11,21,2,US-301,US-21,33.49114722,-80.85519444,1,0
1,91,0,9,1,2015,6,12,45,3,SR-657,,35.00914444,-81.04793889,1,1
4,7,0,9,1,2015,6,15,36,3,SR-28,CR-COMMERCE BLVD,34.55666111,-82.69211389,1,0
2,47,0,9,1,2015,6,23,15,3,SR-67,,34.08328889,-82.13305556,1,1
3,19,410,10,1,2015,7,17,41,3,SR-171,,32.76706389,-79.97393889,1,0
3,51,0,10,1,2015,7,10,50,3,SR-22,,33.942,-79.05989167,1,0
2,75,0,12,1,2015,2,16,35,3,SR-61,,33.59938056,-80.91745833,1,0
3,15,0,12,1,2015,2,16,50,3,SR-98,,32.95256667,-79.84985833,1,0
7,3,0,12,1,2015,2,19,18,3,SR-421,,33.52878611,-81.82654444,1,0
4,83,350,13,1,2015,3,18,45,3,SR-11,CR-RAGAN AVE,35.11768056,-82.16603056,1,0
2,23,0,13,1,2015,3,10,15,3,SR-72,CR-CEDAR GROVE CHURCH RD,34.80877222,-81.11696389,1,0
1,45,0,13,1,2015,3,1,22,4,CR-LATIMER RIDGE RD,,34.53702222,-82.25706667,1,1
1,51,0,16,1,2015,6,20,15,3,SR-737,,33.71511389,-78.92254444,1,1
1,77,0,17,1,2015,7,19,0,4,CR-ARIAL STREET,,34.84417778,-82.64092778,1,1
